0:00:00.035, 0.09
0:00:00.101, 0.1
0:00:00.102, 0.1
0:00:00.103, 0.09
0:00:00.183, 0.09
0:00:00.185, 0.09
0:00:00.257, 0.09
0:00:00.258, 0.09
0:00:00.295, 0.09
0:00:00.296, 0.09
0:00:00.359, 0.09
0:00:00.431, 0.09
0:00:00.480, 0.09
0:00:00.481, 0.09
0:00:00.519, 0.09
0:00:00.554, 0.1
0:00:00.555, 0.1
0:00:00.590, 0.1
0:00:00.629, 0.09
0:00:00.629, 0.09
0:00:00.668, 0.1
0:00:00.703, 0.09
0:00:00.704, 0.09
0:00:00.738, 0.1
0:00:00.755, 0.09
0:00:00.756, 0.09
0:00:00.779, 0.09
0:00:00.814, 0.09
0:00:00.852, 0.09
0:00:00.853, 0.09
0:00:00.887, 0.09
0:00:00.907, 0.1
0:00:00.944, 0.09
0:00:00.980, 0.09
0:00:00.980, 0.09
0:00:00.981, 0.09
0:00:01.019, 0.09
0:00:01.055, 0.09
0:00:01.094, 0.09
0:00:01.131, 0.09
0:00:01.166, 0.09
0:00:01.201, 0.09
0:00:01.202, 0.09
0:00:01.227, 0.09
0:00:01.259, 0.09
0:00:01.298, 0.09
0:00:01.298, 0.09
0:00:01.332, 0.09
0:00:01.353, 0.09
0:00:01.354, 0.09
0:00:01.390, 0.09
0:00:01.424, 0.09
0:00:01.447, 0.09
0:00:01.447, 0.09
0:00:01.448, 0.09
0:00:01.484, 0.09
0:00:01.500, 0.09
0:00:01.523, 0.09
0:00:01.524, 0.09
0:00:01.558, 0.09
0:00:01.559, 0.09
0:00:01.582, 0.1
0:00:01.617, 0.1
0:00:01.636, 0.1
0:00:01.637, 0.1
0:00:01.660, 0.1
0:00:01.698, 0.09
0:00:01.735, 0.09
0:00:01.771, 0.09
0:00:01.810, 0.09
0:00:01.847, 0.09
0:00:01.880, 0.09
0:00:01.899, 0.09
0:00:01.922, 0.09
0:00:01.922, 0.09
0:00:01.962, 0.09
0:00:02.000, 0.09
0:00:02.036, 0.09
0:00:02.071, 0.09
0:00:02.093, 0.09
0:00:02.094, 0.09
0:00:02.132, 0.09
0:00:02.164, 0.09
0:00:02.186, 0.09
0:00:02.187, 0.09
0:00:02.225, 0.09
0:00:02.225, 0.09
0:00:02.263, 0.09
0:00:02.299, 0.09
0:00:02.336, 0.09
0:00:02.336, 0.09
0:00:02.337, 0.09
0:00:02.375, 0.09
0:00:02.375, 0.09
0:00:02.413, 0.09
0:00:02.448, 0.09
0:00:02.500, 0.09
0:00:02.534, 0.09
0:00:02.568, 0.09
0:00:02.589, 0.09
0:00:02.612, 0.09
0:00:02.650, 0.1
0:00:02.686, 0.1
0:00:02.687, 0.1
0:00:02.723, 0.1
0:00:02.724, 0.1
0:00:02.762, 0.1
0:00:02.802, 0.09
0:00:02.802, 0.09
0:00:02.839, 0.09
0:00:02.877, 0.09
0:00:02.877, 0.09
0:00:02.896, 0.09
0:00:02.908, 0.09
0:00:02.919, 0.09
0:00:02.931, 0.09
0:00:02.932, 0.09
0:00:03.125, 0.09
0:00:03.329, 0.09
0:00:03.329, 0.09
0:00:03.530, 0.09
