0:00:00.017, 0.09
0:00:00.087, 0.09
0:00:00.136, 0.1
0:00:00.170, 0.1
0:00:00.208, 0.09
0:00:00.248, 0.09
0:00:00.283, 0.09
0:00:00.320, 0.09
0:00:00.354, 0.09
0:00:00.392, 0.09
0:00:00.431, 0.09
0:00:00.432, 0.09
0:00:00.468, 0.09
0:00:00.505, 0.09
0:00:00.541, 0.09
0:00:00.542, 0.09
0:00:00.578, 0.09
0:00:00.617, 0.09
0:00:00.652, 0.09
0:00:00.690, 0.09
0:00:00.733, 0.09
0:00:00.770, 0.09
0:00:00.810, 0.09
0:00:00.810, 0.09
0:00:00.849, 0.09
0:00:00.885, 0.09
0:00:00.926, 0.09
0:00:00.958, 0.1
0:00:00.998, 0.09
0:00:01.034, 0.09
0:00:01.071, 0.09
0:00:01.071, 0.09
0:00:01.108, 0.09
0:00:01.144, 0.1
0:00:01.184, 0.09
0:00:01.223, 0.1
0:00:01.255, 0.1
0:00:01.302, 0.1
0:00:01.340, 0.09
0:00:01.340, 0.09
0:00:01.357, 0.09
0:00:01.357, 0.09
0:00:01.369, 0.09
0:00:01.382, 0.09
0:00:01.394, 0.09
0:00:01.397, 0.09
0:00:01.597, 0.09
0:00:01.598, 0.09
